FIPS,STATE,ST_ABBR,COUNTY
53047,WASHINGTON,WA,Okanogan
53049,WASHINGTON,WA,Pacific
53051,WASHINGTON,WA,Pend Oreille
53053,WASHINGTON,WA,Pierce
53055,WASHINGTON,WA,San Juan
53057,WASHINGTON,WA,Skagit
53059,WASHINGTON,WA,Skamania
53061,WASHINGTON,WA,Snohomish
53063,WASHINGTON,WA,Spokane
53065,WASHINGTON,WA,Stevens
53067,WASHINGTON,WA,Thurston
53069,WASHINGTON,WA,Wahkiakum
53071,WASHINGTON,WA,Walla Walla
53073,WASHINGTON,WA,Whatcom
53075,WASHINGTON,WA,Whitman
53077,WASHINGTON,WA,Yakima
54001,WEST VIRGINIA,WV,Barbour
54003,WEST VIRGINIA,WV,Berkeley
54005,WEST VIRGINIA,WV,Boone
54007,WEST VIRGINIA,WV,Braxton
54009,WEST VIRGINIA,WV,Brooke
54011,WEST VIRGINIA,WV,Cabell
54013,WEST VIRGINIA,WV,Calhoun
54015,WEST VIRGINIA,WV,Clay
54017,WEST VIRGINIA,WV,Doddridge
54019,WEST VIRGINIA,WV,Fayette
54021,WEST VIRGINIA,WV,Gilmer
54023,WEST VIRGINIA,WV,Grant
54025,WEST VIRGINIA,WV,Greenbrier
54027,WEST VIRGINIA,WV,Hampshire
54029,WEST VIRGINIA,WV,Hancock
54031,WEST VIRGINIA,WV,Hardy
54033,WEST VIRGINIA,WV,Harrison
54035,WEST VIRGINIA,WV,Jackson
54037,WEST VIRGINIA,WV,Jefferson
54039,WEST VIRGINIA,WV,Kanawha
54041,WEST VIRGINIA,WV,Lewis
54043,WEST VIRGINIA,WV,Lincoln
54045,WEST VIRGINIA,WV,Logan
54047,WEST VIRGINIA,WV,McDowell
54049,WEST VIRGINIA,WV,Marion
54051,WEST VIRGINIA,WV,Marshall
54053,WEST VIRGINIA,WV,Mason
54055,WEST VIRGINIA,WV,Mercer
54057,WEST VIRGINIA,WV,Mineral
54059,WEST VIRGINIA,WV,Mingo
54061,WEST VIRGINIA,WV,Monongalia
54063,WEST VIRGINIA,WV,Monroe
54065,WEST VIRGINIA,WV,Morgan
54067,WEST VIRGINIA,WV,Nicholas
54069,WEST VIRGINIA,WV,Ohio
54071,WEST VIRGINIA,WV,Pendleton
54073,WEST VIRGINIA,WV,Pleasants
54075,WEST VIRGINIA,WV,Pocahontas
54077,WEST VIRGINIA,WV,Preston
54079,WEST VIRGINIA,WV,Putnam
54081,WEST VIRGINIA,WV,Raleigh
54083,WEST VIRGINIA,WV,Randolph
54085,WEST VIRGINIA,WV,Ritchie
54087,WEST VIRGINIA,WV,Roane
54089,WEST VIRGINIA,WV,Summers
54091,WEST VIRGINIA,WV,Taylor
54093,WEST VIRGINIA,WV,Tucker
54095,WEST VIRGINIA,WV,Tyler
54097,WEST VIRGINIA,WV,Upshur
54099,WEST VIRGINIA,WV,Wayne
54101,WEST VIRGINIA,WV,Webster
54103,WEST VIRGINIA,WV,Wetzel
54105,WEST VIRGINIA,WV,Wirt
54107,WEST VIRGINIA,WV,Wood
54109,WEST VIRGINIA,WV,Wyoming
55001,WISCONSIN,WI,Adams
55003,WISCONSIN,WI,Ashland
55005,WISCONSIN,WI,Barron
55007,WISCONSIN,WI,Bayfield
55009,WISCONSIN,WI,Brown
55011,WISCONSIN,WI,Buffalo
55013,WISCONSIN,WI,Burnett
55015,WISCONSIN,WI,Calumet
55017,WISCONSIN,WI,Chippewa
55019,WISCONSIN,WI,Clark
55021,WISCONSIN,WI,Columbia
55023,WISCONSIN,WI,Crawford
55025,WISCONSIN,WI,Dane
55027,WISCONSIN,WI,Dodge
55029,WISCONSIN,WI,Door
55031,WISCONSIN,WI,Douglas
55033,WISCONSIN,WI,Dunn
55035,WISCONSIN,WI,Eau Claire
55037,WISCONSIN,WI,Florence
55039,WISCONSIN,WI,Fond du Lac
55041,WISCONSIN,WI,Forest
55043,WISCONSIN,WI,Grant
55045,WISCONSIN,WI,Green
55047,WISCONSIN,WI,Green Lake
55049,WISCONSIN,WI,Iowa
55051,WISCONSIN,WI,Iron
55053,WISCONSIN,WI,Jackson
55055,WISCONSIN,WI,Jefferson
55057,WISCONSIN,WI,Juneau
55059,WISCONSIN,WI,Kenosha
55061,WISCONSIN,WI,Kewaunee
55063,WISCONSIN,WI,La Crosse
55065,WISCONSIN,WI,Lafayette
55067,WISCONSIN,WI,Langlade
55069,WISCONSIN,WI,Lincoln
55071,WISCONSIN,WI,Manitowoc
55073,WISCONSIN,WI,Marathon
55075,WISCONSIN,WI,Marinette
55077,WISCONSIN,WI,Marquette
55078,WISCONSIN,WI,Menominee
55079,WISCONSIN,WI,Milwaukee
55081,WISCONSIN,WI,Monroe
55083,WISCONSIN,WI,Oconto
55085,WISCONSIN,WI,Oneida
55087,WISCONSIN,WI,Outagamie
55089,WISCONSIN,WI,Ozaukee
55091,WISCONSIN,WI,Pepin
55093,WISCONSIN,WI,Pierce
55095,WISCONSIN,WI,Polk
55097,WISCONSIN,WI,Portage
55099,WISCONSIN,WI,Price
55101,WISCONSIN,WI,Racine
55103,WISCONSIN,WI,Richland
55105,WISCONSIN,WI,Rock
55107,WISCONSIN,WI,Rusk
55109,WISCONSIN,WI,St. Croix
55111,WISCONSIN,WI,Sauk
55113,WISCONSIN,WI,Sawyer
55115,WISCONSIN,WI,Shawano
55117,WISCONSIN,WI,Sheboygan
55119,WISCONSIN,WI,Taylor
55121,WISCONSIN,WI,Trempealeau
55123,WISCONSIN,WI,Vernon
55125,WISCONSIN,WI,Vilas
55127,WISCONSIN,WI,Walworth
55129,WISCONSIN,WI,Washburn
55131,WISCONSIN,WI,Washington
55133,WISCONSIN,WI,Waukesha
55135,WISCONSIN,WI,Waupaca
55137,WISCONSIN,WI,Waushara
55139,WISCONSIN,WI,Winnebago
55141,WISCONSIN,WI,Wood
56001,WYOMING,WY,Albany
56003,WYOMING,WY,Big Horn
56005,WYOMING,WY,Campbell
56007,WYOMING,WY,Carbon
56009,WYOMING,WY,Converse
56011,WYOMING,WY,Crook
56013,WYOMING,WY,Fremont
56015,WYOMING,WY,Goshen
56017,WYOMING,WY,Hot Springs
56019,WYOMING,WY,Johnson
56021,WYOMING,WY,Laramie
56023,WYOMING,WY,Lincoln
56025,WYOMING,WY,Natrona
56027,WYOMING,WY,Niobrara
56029,WYOMING,WY,Park
56031,WYOMING,WY,Platte
56033,WYOMING,WY,Sheridan
56035,WYOMING,WY,Sublette
56037,WYOMING,WY,Sweetwater
56039,WYOMING,WY,Teton
56041,WYOMING,WY,Uinta
56043,WYOMING,WY,Washakie
56045,WYOMING,WY,Weston
